doc_title,word,sentiment.x,n,tf,idf,tf_idf,sentiment.y
Free Trade,languish,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,ignorant,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,scarcity,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,deny,negative,2,2.4984384759525296e-4,0,0,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,vice,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,abundance,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,master,positive,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,positive
Free Trade,enrich,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,sore,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,enemy,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,lost,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,abundance,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,famous,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,beg,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,suffer,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,lost,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,abused,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,defender,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,cry,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,protest,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,comfort,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,rich,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,prosperity,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,abundance,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,cruelty,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,violently,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,enemies,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,grand,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,amity,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,hostility,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,admirable,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,gold,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,lose,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,excellent,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,richly,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,gold,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,variety,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,ample,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,issue,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,wasted,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,compassion,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,prudent,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,enemies,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,hurt,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,pleased,positive,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,positive
Free Trade,variety,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,sufficient,positive,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,miserable,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,richly,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,lead,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,sufficient,positive,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,rich,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,deficient,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,efficient,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,deficient,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,disaster,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,faint,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,dead,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,lost,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,wonderfully,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,efficient,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,modesty,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,extortion,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,extortion,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,litigious,negative,5,6.246096189881324e-4,0,0,negative
Free Trade,biting,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,efficient,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,incomparable,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,peace,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,worthy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,gold,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,sincerity,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,worthy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,sincerity,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,admiration,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,honesty,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,dangerous,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,fraught,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,tedious,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,fast,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,malice,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,happily,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,neglected,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,invaluable,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,wondrous,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,variety,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,proper,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,peculiar,negative,2,2.4984384759525296e-4,0,0,negative
Free Trade,wonderfully,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,exceeding,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,exhausted,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,ignorant,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,hard,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,repugnant,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,hard,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,pleased,positive,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,positive
Free Trade,noble,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,ignoble,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,gold,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,disturbance,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,passe,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,excellent,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,perfect,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,forbidden,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,offend,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,offend,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,lawfully,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,impossible,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,noble,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,suffer,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,prudence,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,silly,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,mystery,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,skill,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,fault,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,ignorant,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,lawfully,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,impiety,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,false,negative,15,0.0018738288569643974,0.6931471805599453,0.001298839189056737,negative
Free Trade,falsely,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,abuses,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,faults,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,contempt,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,pleased,positive,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,positive
Free Trade,censure,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,debts,negative,4,4.996876951905059e-4,0,0,negative
Free Trade,fallen,negative,6,7.495315427857589e-4,0,0,negative
Free Trade,ample,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,vent,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,vehemently,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,confront,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,faults,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,decay,negative,27,0.003372891942535915,0,0,negative
Free Trade,imposition,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,passe,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,gained,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,expired,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,ample,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,freed,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,grace,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,excellent,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,disorderly,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,diligent,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,reasonable,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,talents,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,detriment,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,repugnant,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,free,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,properly,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,properly,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,strange,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,famous,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,gracious,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,lawful,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,noble,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,perfection,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,distinction,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,free,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,vent,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,vent,negative,3,3.7476577139287947e-4,0,0,negative
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,suffice,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,forbidden,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,forbidden,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,free,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,plea,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,free,positive,6,7.495315427857589e-4,0,0,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,broken,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,gracious,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,prudent,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,bane,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,disorderly,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,amity,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,peace,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,accomplishment,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,respect,positive,10,0.0012492192379762648,0.6931471805599453,8.658927927044913e-4,positive
Free Trade,honest,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,afford,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,impossible,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,guilty,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,grace,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,damned,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,abused,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,pretty,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,offend,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,offence,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,passe,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,suffice,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,strict,negative,7,8.744534665833854e-4,0.6931471805599453,6.061249548931439e-4,negative
Free Trade,abuse,negative,12,0.0014990630855715179,0.6931471805599453,0.0010390713512453897,negative
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,famous,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,discontent,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,denying,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,orderly,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,worthy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,worthy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,masters,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,warlike,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,ready,positive,8,9.993753903810119e-4,0,0,positive
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,disorderly,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,proper,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,proper,positive,3,3.7476577139287947e-4,0,0,positive
Free Trade,warlike,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
Free Trade,impossible,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,reformed,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,abuses,negative,4,4.996876951905059e-4,0.6931471805599453,3.463571170817965e-4,negative
Free Trade,impossible,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,worthy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,qualified,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,noble,positive,4,4.996876951905059e-4,0,0,positive
Free Trade,excelled,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,treasure,positive,24,0.0029981261711430358,0.6931471805599453,0.0020781427024907794,positive
Free Trade,excelled,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,pleasure,positive,9,0.0011242973141786384,0.6931471805599453,7.793035134340422e-4,positive
Free Trade,fallacy,negative,1,1.2492192379762648e-4,0,0,negative
Free Trade,prosper,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,miserable,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,lost,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,deny,negative,2,2.4984384759525296e-4,0,0,negative
Free Trade,lost,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,flourishing,positive,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,positive
Free Trade,fallen,negative,6,7.495315427857589e-4,0,0,negative
Free Trade,impossible,negative,5,6.246096189881324e-4,0.6931471805599453,4.3294639635224565e-4,negative
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,mockery,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,confront,negative,2,2.4984384759525296e-4,0.6931471805599453,1.7317855854089825e-4,negative
Free Trade,oppose,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,fallen,negative,6,7.495315427857589e-4,0,0,negative
Free Trade,wisely,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,benefits,positive,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,positive
Free Trade,disorderly,negative,6,7.495315427857589e-4,0.6931471805599453,5.195356756226948e-4,negative
Free Trade,variety,positive,5,6.246096189881324e-4,0,0,positive
Free Trade,difficult,negative,2,2.4984384759525296e-4,0,0,negative
Free Trade,master,positive,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,positive
Free Trade,skill,positive,2,2.4984384759525296e-4,0,0,positive
Free Trade,happy,positive,7,8.744534665833854e-4,0,0,positive
Free Trade,liberty,positive,19,0.0023735165521549034,0,0,positive
Free Trade,confusion,negative,1,1.2492192379762648e-4,0.6931471805599453,8.658927927044913e-5,negative
Free Trade,disorder,negative,3,3.7476577139287947e-4,0.6931471805599453,2.597678378113474e-4,negative
Free Trade,loose,negative,8,9.993753903810119e-4,0.6931471805599453,6.92714234163593e-4,negative
Free Trade,rightly,positive,1,1.2492192379762648e-4,0,0,positive
Free Trade,benefit,positive,18,0.002248594628357277,0,0,positive
